generation      indiv.tag       Mutcount        fitness s       h       counts_copies   freq
100000	962	4	0.851207	-0.507211	0.173267	1	0.000697072
100000	1840	1	0.998709	-0.0424402	0.0304232	1	0.000796654
100000	200	1	0.985103	-0.802612	0.0185606	1	0.000398327
100000	1434	1	0.894211	-0.473408	0.223463	1	0.000199164
100000	142	2	0.97527	-0.0572558	0.249835	1	0.000298745
100000	142	2	0.97527	-0.0430401	0.245753	1	0.000497909
100000	1273	3	0.738878	-0.715297	0.086343	1	0.000298745
100000	1273	3	0.738878	-0.101785	0.169161	1	0.000298745
100000	1273	3	0.738878	-0.837841	0.237143	1	0.000298745
100000	2918	1	0.999682	-0.0134865	0.0235672	1	9.95818e-05
100000	2772	2	0.940048	-0.453943	0.0685471	1	0.000497909
100000	2772	2	0.940048	-0.202378	0.147062	1	0.00159331
100000	2153	2	0.961692	-0.145206	0.212496	1	0.000298745
100000	2153	2	0.961692	-0.270347	0.0284447	1	0.000199164
100000	484	1	0.983766	-0.0808312	0.200843	1	0.000298745
100000	1556	1	0.955063	-0.242814	0.185068	1	0.000398327
100000	1784	1	0.995823	-0.489207	0.00853842	1	9.95818e-05
100000	799	4	0.982077	-0.0122642	0.0116721	1	0.00527783
100000	799	4	0.982077	-0.0132668	0.159359	1	9.95818e-05
100000	799	4	0.982077	-0.182177	0.0856036	1	9.95818e-05
100000	799	4	0.982077	-0.0184665	0.00586504	1	9.95818e-05
100000	1193	1	0.986086	-0.0810546	0.171668	1	0.000199164
100000	2692	5	0.741696	-0.915274	0.032623	1	0.000199164
100000	2692	5	0.741696	-0.453499	0.102065	1	0.000995818
100000	2692	5	0.741696	-0.866702	0.0797005	1	9.95818e-05
100000	2692	5	0.741696	-0.931527	0.147156	1	9.95818e-05
100000	2692	5	0.741696	-0.247485	0.00847038	1	9.95818e-05
100000	773	5	0.697211	-0.821459	0.216875	1	0.000398327
100000	773	5	0.697211	-0.0356092	0.185933	1	0.000896236
100000	773	5	0.697211	-0.728685	0.138652	1	0.000597491
100000	773	5	0.697211	-0.498093	0.0347206	1	0.000298745
100000	773	5	0.697211	-0.155146	0.214637	1	9.95818e-05
100000	522	3	0.889257	-0.507211	0.173267	1	0.000697072
100000	522	3	0.889257	-0.0945206	0.069253	1	0.00129456
100000	522	3	0.889257	-0.184954	0.100776	1	0.000697072
100000	2106	3	0.941602	-0.347335	0.080986	1	0.000398327
100000	2106	3	0.941602	-0.571475	0.00685862	1	0.000199164
100000	2106	3	0.941602	-0.159509	0.171353	1	9.95818e-05
100000	2369	2	0.889887	-0.689204	0.0346741	1	0.000298745
100000	2369	2	0.889887	-0.363587	0.242929	1	0.000298745
100000	3208	3	0.938991	-0.0873696	0.238985	1	0.000199164
100000	3208	3	0.938991	-0.0907421	0.236281	1	9.95818e-05
100000	3208	3	0.938991	-0.103229	0.193477	1	9.95818e-05
100000	1213	3	0.980489	-0.147211	0.00248627	1	0.000298745
100000	1213	3	0.980489	-0.0016373	0.0942898	1	0.000298745
100000	1213	3	0.980489	-0.294065	0.0646126	1	0.000497909
100000	2069	2	0.784287	-0.502342	0.213701	1	0.000597491
100000	2069	2	0.784287	-0.747657	0.162366	1	0.000199164
100000	2387	1	0.997543	-0.628094	0.00391254	1	0.000199164
100000	1811	1	0.970597	-0.536833	0.0547708	1	9.95818e-05
100000	1715	1	0.946685	-0.391018	0.13635	1	9.95818e-05
100000	3036	5	0.856118	-0.0424402	0.0304232	1	0.000796654
100000	3036	5	0.856118	-0.471151	0.00893123	1	9.95818e-05
100000	3036	5	0.856118	-0.425968	0.0134403	1	9.95818e-05
100000	3036	5	0.856118	-0.344776	0.0830883	1	0.00129456
100000	3036	5	0.856118	-0.516111	0.21054	1	0.000597491
100000	805	2	0.95595	-0.00695369	0.0804493	1	9.95818e-05
100000	805	2	0.95595	-0.339373	0.128223	1	0.000199164
100000	2237	2	0.982799	-0.122202	0.013855	1	0.00209122
100000	2237	2	0.982799	-0.507328	0.0306191	1	0.00229038
100000	2320	1	0.975434	-0.13344	0.184098	1	0.000298745
100000	2912	3	0.946057	-0.0400007	0.204976	1	0.000796654
100000	2912	3	0.946057	-0.128525	0.0583782	1	0.00348536
100000	2912	3	0.946057	-0.492234	0.0790496	1	0.000597491
100000	924	2	0.917186	-0.434842	0.150386	1	9.95818e-05
100000	924	2	0.917186	-0.184954	0.100776	1	0.000697072
100000	814	1	0.969422	-0.173728	0.176013	1	0.000697072
100000	1437	3	0.744351	-0.0492122	0.20815	1	0.000298745
100000	1437	3	0.744351	-0.770176	0.1734	1	0.000597491
100000	1437	3	0.744351	-0.620436	0.212801	1	0.000497909
100000	2959	1	0.894484	-0.475385	0.22196	1	9.95818e-05
100000	3275	4	0.810441	-0.534282	0.11748	1	0.000697072
100000	3275	4	0.810441	-0.574699	0.035331	1	9.95818e-05
100000	3275	4	0.810441	-0.0319679	0.222077	1	0.0032862
100000	3275	4	0.810441	-0.858079	0.129417	1	0.000497909
100000	1134	1	0.997654	-0.0735575	0.0318983	1	0.000597491
100000	2087	1	0.998336	-0.0237307	0.0701019	1	0.00338578
100000	2927	3	0.924548	-0.294517	0.152568	1	0.000199164
100000	2927	3	0.924548	-0.057686	0.103502	1	0.00159331
100000	2927	3	0.924548	-0.325922	0.0802006	1	0.000199164
100000	1510	1	0.977347	-0.315167	0.0718755	1	0.000896236
100000	2625	2	0.955271	-0.113121	0.0725544	1	0.00189205
100000	2625	2	0.955271	-0.395273	0.0931597	1	9.95818e-05
100000	2850	3	0.867991	-0.698709	0.0612817	1	9.95818e-05
100000	2850	3	0.867991	-0.385282	0.146634	1	0.000298745
100000	2850	3	0.867991	-0.487791	0.0797109	1	9.95818e-05
100000	1683	1	0.915872	-0.688382	0.122212	1	9.95818e-05
100000	943	6	0.790361	-0.0655955	0.00944052	1	0.000896236
100000	943	6	0.790361	-0.682986	0.0861666	1	0.000697072
100000	943	6	0.790361	-0.833522	0.0927933	1	9.95818e-05
100000	943	6	0.790361	-0.326008	0.0934598	1	9.95818e-05
100000	943	6	0.790361	-0.744027	0.00831735	1	9.95818e-05
100000	943	6	0.790361	-0.607584	0.0901688	1	0.000199164
100000	1558	1	0.999291	-0.0697706	0.0101666	1	0.000497909
100000	569	1	0.998543	-0.311198	0.00468106	1	0.000995818
100000	1017	1	0.979923	-0.12575	0.15966	1	0.000199164
100000	1634	2	0.907033	-0.0122642	0.0116721	1	0.00527783
100000	1634	2	0.907033	-0.553714	0.167663	1	0.000298745
100000	2897	2	0.81535	-0.46037	0.0288275	1	9.95818e-05
100000	2897	2	0.81535	-0.837552	0.20737	1	0.000199164
100000	1278	3	0.765535	-0.0617516	0.105965	1	0.000497909
100000	1278	3	0.765535	-0.308073	0.151044	1	9.95818e-05
100000	1278	3	0.765535	-0.894852	0.214354	1	9.95818e-05
100000	936	1	0.987451	-0.0762451	0.164586	1	0.00209122
