generation	indiv.index	Mutcount	fitness	zogosity	s	h
100000	2765	6	0.881831	het	-0.214778	0.0209467
100000	2765	6	0.881831	het	-0.00296958	0.0443619
100000	2838	6	0.987831	het	-0.933912	0.00266464
100000	2838	6	0.987831	het	-0.000467448	0.139968
100000	2838	6	0.987831	het	-0.0214573	0.293901
100000	2838	6	0.987831	het	-0.64838	0.00441678
100000	2838	6	0.987831	het	-0.00296958	0.0443619
100000	3351	5	0.956604	het	-0.291601	0.146332
100000	3351	5	0.956604	het	-0.000686853	0.185255
100000	3351	5	0.956604	het	-0.00296958	0.0443619
100000	3351	5	0.956604	het	-0.0019182	0.0721201
100000	2940	5	0.566429	het	-0.502888	0.0168203
100000	2940	5	0.566429	het	-0.798807	0.471638
100000	2940	5	0.566429	het	-0.172522	0.480908
100000	2940	5	0.566429	het	-0.00296958	0.0443619
100000	123	7	0.983081	het	-0.0237109	0.357486
100000	123	7	0.983081	het	-0.0117758	0.00626211
100000	123	7	0.983081	het	-0.00421	0.00205291
100000	123	7	0.983081	het	-0.107002	0.0729636
100000	123	7	0.983081	het	-0.00296958	0.0443619
100000	123	7	0.983081	het	-0.0019182	0.0721201
100000	1463	4	0.930148	het	-0.489101	0.0172433
100000	1463	4	0.930148	het	-0.602346	0.102055
100000	1463	4	0.930148	het	-0.0019182	0.0721201
100000	2330	5	0.958262	het	-0.0896985	0.18633
100000	2330	5	0.958262	het	-0.761908	0.00381962
100000	2330	5	0.958262	het	-0.0840182	0.136792
100000	2330	5	0.958262	het	-0.255877	0.0425407
100000	2997	7	0.826808	het	-0.870522	0.0309096
100000	2997	7	0.826808	het	-0.879501	0.159793
100000	2997	7	0.826808	het	-0.0191095	0.374137
100000	2997	7	0.826808	het	-0.0019182	0.0721201
100000	2997	7	0.826808	het	-0.663866	0.00472214
100000	2997	7	0.826808	het	-0.0068731	0.0937361
100000	1398	4	0.995356	het	-0.0186269	0.000719047
100000	1398	4	0.995356	het	-0.110183	0.032941
100000	1398	4	0.995356	het	-0.0068731	0.0937361
100000	209	9	0.659505	het	-0.467249	0.139773
100000	209	9	0.659505	het	-0.25527	0.00727052
100000	209	9	0.659505	het	-0.261593	0.108579
100000	209	9	0.659505	het	-0.42648	0.467075
100000	209	9	0.659505	het	-0.0409076	0.0215978
100000	209	9	0.659505	het	-0.247483	0.354584
100000	209	9	0.659505	het	-0.174738	0.0153834
100000	209	9	0.659505	het	-0.00296958	0.0443619
100000	9	6	0.973256	het	-0.00435414	0.345412
100000	9	6	0.973256	het	-0.567278	0.00152428
100000	9	6	0.973256	het	-0.0727114	0.0246577
100000	9	6	0.973256	het	-0.00334505	0.0565827
100000	9	6	0.973256	het	-0.195042	0.113538
100000	1977	8	0.963284	het	-0.0739471	0.127851
100000	1977	8	0.963284	het	-0.000467448	0.139968
100000	1977	8	0.963284	het	-0.00435414	0.345412
100000	1977	8	0.963284	het	-0.0101963	0.0383854
100000	1977	8	0.963284	het	-0.118997	0.0773092
100000	1977	8	0.963284	het	-0.657106	0.0237028
100000	1977	8	0.963284	het	-0.0068731	0.0937361
100000	1266	6	0.945882	het	-0.0341981	0.42825
100000	1266	6	0.945882	het	-0.428865	0.0879551
100000	1266	6	0.945882	het	-0.0019182	0.0721201
100000	1266	6	0.945882	het	-0.6409	0.00228641
100000	93	3	0.992477	het	-0.00196631	0.0853275
100000	93	3	0.992477	het	-0.356376	0.0196363
100000	2730	5	0.768973	het	-0.000467448	0.139968
100000	2730	5	0.768973	het	-0.493328	0.318547
100000	2730	5	0.768973	het	-0.639691	0.130383
100000	2452	7	0.889765	het	-0.177056	0.402867
100000	2452	7	0.889765	het	-0.411308	0.0314678
100000	2452	7	0.889765	het	-0.445395	0.0551752
100000	2452	7	0.889765	het	-0.248158	0.00693108
100000	2452	7	0.889765	het	-0.00421	0.00205291
100000	2452	7	0.889765	het	-0.213551	0.0130746
100000	1847	5	0.951432	het	-0.0721218	0.0420682
100000	1847	5	0.951432	het	-0.15942	0.00606079
100000	1847	5	0.951432	het	-0.580059	0.07527
100000	1847	5	0.951432	het	-0.265441	0.00292813
100000	2880	8	0.889245	het	-0.472201	0.0034459
100000	2880	8	0.889245	het	-0.313067	0.106243
100000	2880	8	0.889245	het	-0.0608342	0.259345
100000	2880	8	0.889245	het	-0.0180194	0.439196
100000	2880	8	0.889245	het	-0.146548	0.290447
100000	2880	8	0.889245	het	-0.770017	0.0156839
100000	2880	8	0.889245	het	-0.031448	0.0657866
100000	700	5	0.989339	het	-0.0170758	0.293584
100000	700	5	0.989339	het	-0.341723	0.00150624
100000	700	5	0.989339	het	-0.0026701	0.464848
100000	700	5	0.989339	het	-0.0812458	0.0439194
100000	1365	10	0.599501	het	-0.00196631	0.0853275
100000	1365	10	0.599501	het	-0.646836	0.223545
100000	1365	10	0.599501	het	-0.00309095	0.124517
100000	1365	10	0.599501	het	-0.533971	0.00557515
100000	1365	10	0.599501	het	-0.141999	0.34234
100000	1365	10	0.599501	het	-0.270921	0.384503
100000	1365	10	0.599501	het	-0.897316	0.185596
100000	1365	10	0.599501	het	-0.536859	0.0141467
100000	1365	10	0.599501	het	-0.117773	0.0165546
100000	2804	5	0.876938	het	-0.000467448	0.139968
100000	2804	5	0.876938	het	-0.159715	0.0913576
100000	2804	5	0.876938	het	-0.294646	0.371907
100000	2804	5	0.876938	het	-0.00296958	0.0443619
100000	1183	9	0.931249	het	-0.0186269	0.000719047
100000	1183	9	0.931249	het	-0.533971	0.00557515
100000	1183	9	0.931249	het	-0.141999	0.34234
100000	1183	9	0.931249	het	-0.000474351	0.0113942
100000	1183	9	0.931249	het	-0.00421	0.00205291
100000	1183	9	0.931249	het	-0.975142	0.0165929
100000	1183	9	0.931249	het	-0.107788	0.00990304
100000	1183	9	0.931249	het	-0.0068731	0.0937361
100000	1399	7	0.940622	het	-0.00196631	0.0853275
100000	1399	7	0.940622	het	-0.00304692	0.261944
100000	1399	7	0.940622	het	-0.00334505	0.0565827
100000	1399	7	0.940622	het	-0.0378599	0.153272
100000	1399	7	0.940622	het	-0.00296958	0.0443619
100000	1399	7	0.940622	het	-0.126267	0.414421
100000	3042	4	0.815415	het	-0.0101963	0.0383854
100000	3042	4	0.815415	het	-0.476157	0.386141
100000	3042	4	0.815415	het	-0.00296958	0.0443619
100000	1287	6	0.950915	het	-0.000467448	0.139968
100000	1287	6	0.950915	het	-0.777906	0.0518685
100000	1287	6	0.950915	het	-0.627676	0.00358812
100000	1287	6	0.950915	het	-0.0214573	0.293901
100000	1287	6	0.950915	het	-0.0019182	0.0721201
100000	2335	5	0.998029	het	-0.000467448	0.139968
100000	2335	5	0.998029	het	-0.171047	0.0045025
100000	2335	5	0.998029	het	-0.00296958	0.0443619
100000	2335	5	0.998029	het	-0.0068731	0.0937361
100000	2860	6	0.947826	het	-0.0453666	0.0965258
100000	2860	6	0.947826	het	-0.0154002	0.0357147
100000	2860	6	0.947826	het	-0.00334505	0.0565827
100000	2860	6	0.947826	het	-0.689957	0.0678662
100000	2860	6	0.947826	het	-0.0019182	0.0721201
100000	650	4	0.985845	het	-0.0237109	0.357486
100000	650	4	0.985845	het	-0.000686853	0.185255
100000	650	4	0.985845	het	-0.231544	0.0226397
100000	2914	5	0.974794	het	-0.000467448	0.139968
100000	2914	5	0.974794	het	-0.00383766	0.417132
100000	2914	5	0.974794	het	-0.0748435	0.149099
100000	2914	5	0.974794	het	-0.109142	0.111816
100000	2530	3	0.972261	het	-0.954154	0.0285697
100000	2530	3	0.972261	het	-0.00296958	0.0443619
100000	2500	3	0.998918	het	-0.0754853	0.00102414
100000	2500	3	0.998918	het	-0.0068731	0.0937361
100000	686	6	0.876078	het	-0.313067	0.106243
100000	686	6	0.876078	het	-0.277764	0.0137324
100000	686	6	0.876078	het	-0.227897	0.370984
100000	686	6	0.876078	het	-0.0381309	0.152296
100000	686	6	0.876078	het	-0.00296958	0.0443619
100000	600	7	0.932853	het	-0.00568657	0.270534
100000	600	7	0.932853	het	-0.000467448	0.139968
100000	600	7	0.932853	het	-0.645193	0.0922459
100000	600	7	0.932853	het	-0.00309095	0.124517
100000	600	7	0.932853	het	-0.0170758	0.293584
100000	600	7	0.932853	het	-0.171047	0.0045025
100000	1744	9	0.943459	het	-0.00196631	0.0853275
100000	1744	9	0.943459	het	-0.056932	0.18714
100000	1744	9	0.943459	het	-0.17809	0.157318
100000	1744	9	0.943459	het	-0.341723	0.00150624
100000	1744	9	0.943459	het	-0.044875	0.0524672
100000	1744	9	0.943459	het	-0.00334505	0.0565827
100000	1744	9	0.943459	het	-0.0528866	0.288083
100000	1744	9	0.943459	het	-0.00296958	0.0443619
100000	547	4	0.998582	het	-0.000467448	0.139968
100000	547	4	0.998582	het	-0.324831	0.00265089
100000	547	4	0.998582	het	-0.00296958	0.0443619
100000	383	4	0.996955	het	-0.933912	0.00266464
100000	383	4	0.996955	het	-0.000467448	0.139968
100000	383	4	0.996955	het	-0.00296958	0.0443619
100000	2360	4	0.954411	het	-0.0576168	0.407767
100000	2360	4	0.954411	het	-0.00296958	0.0443619
100000	2360	4	0.954411	het	-0.195042	0.113538
100000	1843	4	0.964361	het	-0.0681129	0.060824
100000	1843	4	0.964361	het	-0.360808	0.0384599
100000	1843	4	0.964361	het	-0.647153	0.0272677
100000	251	8	0.978166	het	-0.00568657	0.270534
100000	251	8	0.978166	het	-0.00782627	0.0592714
100000	251	8	0.978166	het	-0.0480405	0.177227
100000	251	8	0.978166	het	-0.45285	0.0197437
100000	251	8	0.978166	het	-0.0528645	0.0265265
100000	251	8	0.978166	het	-0.00296958	0.0443619
100000	251	8	0.978166	het	-0.0068731	0.0937361
100000	606	8	0.904316	het	-0.0412199	0.242514
100000	606	8	0.904316	het	-0.134066	0.105615
100000	606	8	0.904316	het	-0.596289	0.0346801
100000	606	8	0.904316	het	-0.0880158	0.0269426
100000	606	8	0.904316	het	-0.696019	0.0721167
100000	606	8	0.904316	het	-0.00616299	0.0813644
100000	606	8	0.904316	het	-0.00137307	0.464747
100000	1568	10	0.465505	het	-0.0721218	0.0420682
100000	1568	10	0.465505	het	-0.520847	0.292362
100000	1568	10	0.465505	het	-0.511162	0.384276
100000	1568	10	0.465505	het	-0.0101963	0.0383854
100000	1568	10	0.465505	het	-0.68768	0.428909
100000	1568	10	0.465505	het	-0.902279	0.0247396
100000	1568	10	0.465505	het	-0.462966	0.010204
100000	1568	10	0.465505	het	-0.00296958	0.0443619
100000	1568	10	0.465505	het	-0.00453236	0.00510576
100000	3200	7	0.985795	het	-0.000467448	0.139968
100000	3200	7	0.985795	het	-0.0186269	0.000719047
100000	3200	7	0.985795	het	-0.15942	0.00606079
100000	3200	7	0.985795	het	-0.0231304	0.483413
100000	3200	7	0.985795	het	-0.00334505	0.0565827
100000	3200	7	0.985795	het	-0.6409	0.00228641
100000	1138	2	0.99945	het	-0.00334505	0.0565827
100000	2255	2	0.990402	het	-0.717051	0.0128874
100000	1327	6	0.982807	het	-0.0994356	0.0822397
100000	1327	6	0.982807	het	-0.277764	0.0137324
100000	1327	6	0.982807	het	-0.191754	0.00175926
100000	1327	6	0.982807	het	-0.00958455	0.466301
100000	1327	6	0.982807	het	-0.00296958	0.0443619
100000	178	6	0.938707	het	-0.869806	0.0559617
100000	178	6	0.938707	het	-0.0707606	0.172673
100000	178	6	0.938707	het	-0.0154002	0.0357147
100000	178	6	0.938707	het	-0.00421	0.00205291
100000	178	6	0.938707	het	-0.0019182	0.0721201
100000	775	4	0.986363	het	-0.000467448	0.139968
100000	775	4	0.986363	het	-0.27856	0.0451832
100000	775	4	0.986363	het	-0.00137307	0.464747
100000	2365	5	0.990746	het	-0.00782627	0.0592714
100000	2365	5	0.990746	het	-0.277764	0.0137324
100000	2365	5	0.990746	het	-0.00975887	0.474592
100000	2365	5	0.990746	het	-0.00421	0.00205291
100000	1810	5	0.978425	het	-0.187215	0.0990743
100000	1810	5	0.978425	het	-0.117773	0.0165546
100000	1810	5	0.978425	het	-0.00296958	0.0443619
100000	1810	5	0.978425	het	-0.0068731	0.0937361
100000	3287	6	0.899804	het	-0.468187	0.00343609
100000	3287	6	0.899804	het	-0.00568657	0.270534
100000	3287	6	0.899804	het	-0.191518	0.0465642
100000	3287	6	0.899804	het	-0.579357	0.153251
100000	3287	6	0.899804	het	-0.00296958	0.0443619
100000	2197	6	0.9428	het	-0.0749605	0.0131244
100000	2197	6	0.9428	het	-0.0832024	0.422847
100000	2197	6	0.9428	het	-0.00309095	0.124517
100000	2197	6	0.9428	het	-0.401902	0.0422752
100000	2848	9	0.428111	het	-0.933912	0.00266464
100000	2848	9	0.428111	het	-0.000467448	0.139968
100000	2848	9	0.428111	het	-0.364305	0.499104
100000	2848	9	0.428111	het	-0.917426	0.382058
100000	2848	9	0.428111	het	-0.897316	0.185596
100000	2848	9	0.428111	het	-0.124667	0.162298
100000	2848	9	0.428111	het	-0.536859	0.0141467
100000	187	6	0.981932	het	-0.00196631	0.0853275
100000	187	6	0.981932	het	-0.0721218	0.0420682
100000	187	6	0.981932	het	-0.360808	0.0384599
100000	187	6	0.981932	het	-0.00634122	0.107808
100000	187	6	0.981932	het	-0.00421	0.00205291
100000	1455	8	0.980921	het	-0.386429	0.00922357
100000	1455	8	0.980921	het	-0.000467448	0.139968
100000	1455	8	0.980921	het	-0.00435414	0.345412
100000	1455	8	0.980921	het	-0.0101963	0.0383854
100000	1455	8	0.980921	het	-0.0435265	0.257308
100000	1455	8	0.980921	het	-0.567278	0.00152428
100000	1455	8	0.980921	het	-0.0026701	0.464848
100000	2373	4	0.980149	het	-0.00196631	0.0853275
100000	2373	4	0.980149	het	-0.800501	0.0239898
100000	2373	4	0.980149	het	-0.00296958	0.0443619
100000	1223	5	0.99754	het	-0.00568657	0.270534
100000	1223	5	0.99754	het	-0.00334505	0.0565827
100000	1223	5	0.99754	het	-0.0019182	0.0721201
100000	1223	5	0.99754	het	-0.0990154	0.00236927
100000	3136	4	0.896361	het	-0.00196631	0.0853275
100000	3136	4	0.896361	het	-0.619625	0.166296
100000	3136	4	0.896361	het	-0.0019182	0.0721201
100000	2532	5	0.978221	het	-0.187215	0.0990743
100000	2532	5	0.978221	het	-0.00421	0.00205291
100000	2532	5	0.978221	het	-0.213551	0.0130746
100000	2532	5	0.978221	het	-0.00296958	0.0443619
100000	1010	2	0.999574	het	-0.000467448	0.139968
100000	1368	4	0.971778	het	-0.0896985	0.18633
100000	1368	4	0.971778	het	-0.255877	0.0425407
100000	231	6	0.846363	het	-0.000467448	0.139968
100000	231	6	0.846363	het	-0.493878	0.182787
100000	231	6	0.846363	het	-0.155404	0.440987
100000	231	6	0.846363	het	-0.00296958	0.0443619
100000	231	6	0.846363	het	-0.0068731	0.0937361
100000	1477	5	0.864807	het	-0.469311	0.222848
100000	1477	5	0.864807	het	-0.271955	0.089785
100000	1477	5	0.864807	het	-0.489101	0.0172433
100000	1477	5	0.864807	het	-0.650266	0.00189001
100000	574	10	0.790479	het	-0.683338	0.088927
100000	574	10	0.790479	het	-0.274195	0.118079
100000	574	10	0.790479	het	-0.170222	0.0301413
100000	574	10	0.790479	het	-0.25307	0.447807
100000	574	10	0.790479	het	-0.0026701	0.464848
100000	574	10	0.790479	het	-0.393894	0.00792967
100000	574	10	0.790479	het	-0.0933511	0.0915442
100000	574	10	0.790479	het	-0.00296958	0.0443619
100000	574	10	0.790479	het	-0.0068731	0.0937361
100000	1954	7	0.968945	het	-0.204356	0.132028
100000	1954	7	0.968945	het	-0.000467448	0.139968
100000	1954	7	0.968945	het	-0.0186269	0.000719047
100000	1954	7	0.968945	het	-0.0019182	0.0721201
100000	1954	7	0.968945	het	-0.0068731	0.0937361
100000	2625	9	0.969597	het	-0.0307786	0.00494131
100000	2625	9	0.969597	het	-0.06212	0.0674942
100000	2625	9	0.969597	het	-0.0394572	0.435163
100000	2625	9	0.969597	het	-0.0681129	0.060824
100000	2625	9	0.969597	het	-0.00107595	0.150187
100000	2625	9	0.969597	het	-0.0291116	0.138884
100000	2625	9	0.969597	het	-0.00421	0.00205291
100000	3486	5	0.82479	het	-0.00568657	0.270534
100000	3486	5	0.82479	het	-0.720329	0.241021
100000	3486	5	0.82479	het	-0.00421	0.00205291
100000	3486	5	0.82479	het	-0.00453236	0.00510576
100000	2829	4	0.79544	het	-0.943476	0.20679
100000	2829	4	0.79544	het	-0.341723	0.00150624
100000	2829	4	0.79544	het	-0.255877	0.0425407
100000	2320	8	0.519874	het	-0.00568657	0.270534
100000	2320	8	0.519874	het	-0.097093	0.0765924
100000	2320	8	0.519874	het	-0.304028	0.28744
100000	2320	8	0.519874	het	-0.0946804	0.494629
100000	2320	8	0.519874	het	-0.540695	0.168061
100000	2320	8	0.519874	het	-0.732273	0.459319
100000	2320	8	0.519874	het	-0.00296958	0.0443619
100000	706	5	0.85441	het	-0.891457	0.132749
100000	706	5	0.85441	het	-0.0311859	0.180599
100000	706	5	0.85441	het	-0.586302	0.0416813
100000	706	5	0.85441	het	-0.0068731	0.0937361
100000	2905	9	0.704578	het	-0.437509	0.0689872
100000	2905	9	0.704578	het	-0.0310874	0.0799114
100000	2905	9	0.704578	het	-0.846037	0.315287
100000	2905	9	0.704578	het	-0.0880158	0.0269426
100000	2905	9	0.704578	het	-0.00616299	0.0813644
100000	2905	9	0.704578	het	-0.00634122	0.107808
100000	2905	9	0.704578	het	-0.00760183	0.342338
100000	2905	9	0.704578	het	-0.0990154	0.00236927
100000	1422	7	0.984472	het	-0.00782627	0.0592714
100000	1422	7	0.984472	het	-0.975307	0.0103348
100000	1422	7	0.984472	het	-0.00309095	0.124517
100000	1422	7	0.984472	het	-0.00421	0.00205291
100000	1422	7	0.984472	het	-0.00296958	0.0443619
100000	1422	7	0.984472	het	-0.736555	0.00564889
100000	282	5	0.996558	het	-0.171047	0.0045025
100000	282	5	0.996558	het	-0.248158	0.00693108
100000	282	5	0.996558	het	-0.000686853	0.185255
100000	3307	4	0.957358	het	-0.896955	0.0396248
100000	3307	4	0.957358	het	-0.00296958	0.0443619
100000	1895	7	0.993399	het	-0.00568657	0.270534
100000	1895	7	0.993399	het	-0.000467448	0.139968
100000	1895	7	0.993399	het	-0.0077739	0.444624
100000	1895	7	0.993399	het	-0.0840023	0.0123758
100000	1895	7	0.993399	het	-0.00296958	0.0443619
100000	1895	7	0.993399	het	-0.00453236	0.00510576
100000	776	7	0.956071	het	-0.00383766	0.417132
100000	776	7	0.956071	het	-0.0453666	0.0965258
100000	776	7	0.956071	het	-0.00616299	0.0813644
100000	776	7	0.956071	het	-0.192897	0.147677
100000	776	7	0.956071	het	-0.0378599	0.153272
100000	3353	3	0.994563	het	-0.000467448	0.139968
100000	3353	3	0.994563	het	-0.0170758	0.293584
100000	2370	7	0.770495	het	-0.703772	0.0617355
100000	2370	7	0.770495	het	-0.363656	0.0702538
100000	2370	7	0.770495	het	-0.897316	0.185596
100000	2370	7	0.770495	het	-0.536859	0.0141467
100000	2370	7	0.770495	het	-0.00296958	0.0443619
100000	2370	7	0.770495	het	-0.0019182	0.0721201
100000	1595	12	0.854104	het	-0.000467448	0.139968
100000	1595	12	0.854104	het	-0.277764	0.0137324
100000	1595	12	0.854104	het	-0.445395	0.0551752
100000	1595	12	0.854104	het	-0.340645	0.0245601
100000	1595	12	0.854104	het	-0.428951	0.0247082
100000	1595	12	0.854104	het	-0.567278	0.00152428
100000	1595	12	0.854104	het	-0.258736	0.125425
100000	1595	12	0.854104	het	-0.170222	0.0301413
100000	1595	12	0.854104	het	-0.000686853	0.185255
100000	1595	12	0.854104	het	-0.153084	0.440077
100000	1595	12	0.854104	het	-0.0068731	0.0937361
100000	1211	9	0.982461	het	-0.472201	0.0034459
100000	1211	9	0.982461	het	-0.000467448	0.139968
100000	1211	9	0.982461	het	-0.129114	0.0448489
100000	1211	9	0.982461	het	-0.0307786	0.00494131
100000	1211	9	0.982461	het	-0.06212	0.0674942
100000	1211	9	0.982461	het	-0.00107595	0.150187
100000	1211	9	0.982461	het	-0.124065	0.0202992
100000	1211	9	0.982461	het	-0.213551	0.0130746
100000	1948	6	0.959098	het	-0.0186269	0.000719047
100000	1948	6	0.959098	het	-0.00616299	0.0813644
100000	1948	6	0.959098	het	-0.192897	0.147677
100000	1948	6	0.959098	het	-0.00334505	0.0565827
100000	1948	6	0.959098	het	-0.154552	0.075881
100000	2496	5	0.825003	het	-0.757206	0.00425004
100000	2496	5	0.825003	het	-0.778685	0.219428
100000	2496	5	0.825003	het	-0.00421	0.00205291
100000	2496	5	0.825003	het	-0.0528645	0.0265265
100000	2921	8	0.803847	het	-0.0209967	0.392733
100000	2921	8	0.803847	het	-0.000467448	0.139968
100000	2921	8	0.803847	het	-0.324338	0.497018
100000	2921	8	0.803847	het	-0.142802	0.0241026
100000	2921	8	0.803847	het	-0.0913389	0.0753492
100000	2921	8	0.803847	het	-0.0748435	0.149099
100000	2921	8	0.803847	het	-0.109142	0.111816
100000	2324	7	0.780817	het	-0.579357	0.153251
100000	2324	7	0.780817	het	-0.757619	0.0927245
100000	2324	7	0.780817	het	-0.147268	0.426383
100000	2324	7	0.780817	het	-0.0331596	0.289727
100000	2324	7	0.780817	het	-0.00642089	0.160072
100000	3258	5	0.983735	het	-0.00435414	0.345412
100000	3258	5	0.983735	het	-0.0117758	0.00626211
100000	3258	5	0.983735	het	-0.00334505	0.0565827
100000	3258	5	0.983735	het	-0.0789296	0.179506
100000	1507	12	0.915288	het	-0.757206	0.00425004
100000	1507	12	0.915288	het	-0.535052	0.0621355
100000	1507	12	0.915288	het	-0.183784	0.0119821
100000	1507	12	0.915288	het	-0.341723	0.00150624
100000	1507	12	0.915288	het	-0.381146	0.0394929
100000	1507	12	0.915288	het	-0.567278	0.00152428
100000	1507	12	0.915288	het	-0.170222	0.0301413
100000	1507	12	0.915288	het	-0.00421	0.00205291
100000	1507	12	0.915288	het	-0.0933511	0.0915442
100000	1507	12	0.915288	het	-0.858707	0.0180962
100000	3551	7	0.914643	het	-0.463616	0.00082027
100000	3551	7	0.914643	het	-0.531526	0.121345
100000	3551	7	0.914643	het	-0.792573	0.00563278
100000	3551	7	0.914643	het	-0.401902	0.0422752
100000	3551	7	0.914643	het	-0.00334505	0.0565827
100000	3551	7	0.914643	het	-0.00421	0.00205291
100000	2080	9	0.734547	het	-0.00309095	0.124517
100000	2080	9	0.734547	het	-0.338039	0.373987
100000	2080	9	0.734547	het	-0.567278	0.00152428
100000	2080	9	0.734547	het	-0.00334505	0.0565827
100000	2080	9	0.734547	het	-0.00421	0.00205291
100000	2080	9	0.734547	het	-0.776937	0.194908
100000	2080	9	0.734547	het	-0.0019182	0.0721201
100000	2080	9	0.734547	het	-0.0587276	0.122026
100000	3041	5	0.878232	het	-0.00435414	0.345412
100000	3041	5	0.878232	het	-0.164404	0.00388267
100000	3041	5	0.878232	het	-0.20767	0.458054
100000	3041	5	0.878232	het	-0.943577	0.0286267
100000	2956	5	0.998573	het	-0.00196631	0.0853275
100000	2956	5	0.998573	het	-0.000467448	0.139968
100000	2956	5	0.998573	het	-0.00334505	0.0565827
100000	2956	5	0.998573	het	-0.0068731	0.0937361
100000	431	5	0.982621	het	-0.00334505	0.0565827
100000	431	5	0.982621	het	-0.00296958	0.0443619
100000	431	5	0.982621	het	-0.14416	0.111504
100000	431	5	0.982621	het	-0.0068731	0.0937361
100000	2084	11	0.714308	het	-0.20919	0.303471
100000	2084	11	0.714308	het	-0.000467448	0.139968
100000	2084	11	0.714308	het	-0.611199	0.0546944
100000	2084	11	0.714308	het	-0.630357	0.291521
100000	2084	11	0.714308	het	-0.717051	0.0128874
100000	2084	11	0.714308	het	-0.31272	0.0406797
100000	2084	11	0.714308	het	-0.255877	0.0425407
100000	2084	11	0.714308	het	-0.00334505	0.0565827
100000	2084	11	0.714308	het	-0.00296958	0.0443619
100000	2084	11	0.714308	het	-0.00453236	0.00510576
100000	645	6	0.914055	het	-0.0331596	0.289727
100000	645	6	0.914055	het	-0.118003	0.481947
100000	645	6	0.914055	het	-0.000686853	0.185255
100000	645	6	0.914055	het	-0.138125	0.136961
100000	645	6	0.914055	het	-0.031448	0.0657866
100000	2779	3	0.881855	het	-0.272868	0.40179
100000	2779	3	0.881855	het	-0.118997	0.0773092
100000	3057	3	0.986765	het	-0.0350745	0.29376
100000	3057	3	0.986765	het	-0.00760183	0.342338
100000	2091	7	0.853355	het	-0.165589	0.0220468
100000	2091	7	0.853355	het	-0.0334948	0.0301885
100000	2091	7	0.853355	het	-0.929684	0.00726216
100000	2091	7	0.853355	het	-0.000738629	0.493711
100000	2091	7	0.853355	het	-0.594053	0.228926
100000	2091	7	0.853355	het	-0.0990154	0.00236927
100000	384	6	0.975506	het	-0.608097	0.0379818
100000	384	6	0.975506	het	-0.000467448	0.139968
100000	384	6	0.975506	het	-0.00634122	0.107808
100000	384	6	0.975506	het	-0.00334505	0.0565827
100000	384	6	0.975506	het	-0.00296958	0.0443619
100000	293	3	0.999189	het	-0.000467448	0.139968
100000	293	3	0.999189	het	-0.00309095	0.124517
100000	1145	3	0.99871	het	-0.000467448	0.139968
100000	1145	3	0.99871	het	-0.567278	0.00152428
100000	1380	9	0.72949	het	-0.411308	0.0314678
100000	1380	9	0.72949	het	-0.246687	0.482258
100000	1380	9	0.72949	het	-0.245702	0.399077
100000	1380	9	0.72949	het	-0.00334505	0.0565827
100000	1380	9	0.72949	het	-0.659145	0.0325163
100000	1380	9	0.72949	het	-0.0191095	0.374137
100000	1380	9	0.72949	het	-0.137917	0.291681
100000	1380	9	0.72949	het	-0.031448	0.0657866
100000	3256	6	0.912202	het	-0.761908	0.00381962
100000	3256	6	0.912202	het	-0.213713	0.392506
100000	3256	6	0.912202	het	-0.000686853	0.185255
100000	3256	6	0.912202	het	-0.0068731	0.0937361
100000	3256	6	0.912202	het	-0.0990154	0.00236927
100000	3512	5	0.983202	het	-0.00196631	0.0853275
100000	3512	5	0.983202	het	-0.000467448	0.139968
100000	3512	5	0.983202	het	-0.112532	0.13125
100000	3512	5	0.983202	het	-0.6409	0.00228641
100000	1374	9	0.808082	het	-0.00782627	0.0592714
100000	1374	9	0.808082	het	-0.0480405	0.177227
100000	1374	9	0.808082	het	-0.0694118	0.0629394
100000	1374	9	0.808082	het	-0.0172393	0.018843
100000	1374	9	0.808082	het	-0.00421	0.00205291
100000	1374	9	0.808082	het	-0.654939	0.274555
100000	1374	9	0.808082	het	-0.00137307	0.464747
100000	1374	9	0.808082	het	-0.0019182	0.0721201
100000	1464	11	0.764922	het	-0.313067	0.106243
100000	1464	11	0.764922	het	-0.159715	0.0913576
100000	1464	11	0.764922	het	-0.286905	0.0392167
100000	1464	11	0.764922	het	-0.199127	0.216814
100000	1464	11	0.764922	het	-0.31408	0.400621
100000	1464	11	0.764922	het	-0.0139971	0.099128
100000	1464	11	0.764922	het	-0.000686853	0.185255
100000	1464	11	0.764922	het	-0.00296958	0.0443619
100000	1464	11	0.764922	het	-0.0019182	0.0721201
100000	1464	11	0.764922	het	-0.943577	0.0286267
100000	915	4	0.994579	het	-0.533971	0.00557515
100000	915	4	0.994579	het	-0.00685303	0.277543
100000	915	4	0.994579	het	-0.00334505	0.0565827
100000	2904	5	0.997563	het	-0.0749605	0.0131244
100000	2904	5	0.997563	het	-0.000467448	0.139968
100000	2904	5	0.997563	het	-0.00309095	0.124517
100000	2904	5	0.997563	het	-0.0068731	0.0937361
100000	2099	6	0.947487	het	-0.00934603	0.362378
100000	2099	6	0.947487	het	-0.000467448	0.139968
100000	2099	6	0.947487	het	-0.155438	0.0598561
100000	2099	6	0.947487	het	-0.0748102	0.0160584
100000	2099	6	0.947487	het	-0.841091	0.0461312
100000	2046	5	0.96124	het	-0.0896985	0.18633
100000	2046	5	0.96124	het	-0.000467448	0.139968
